DEPTH,DIP,AZIMUTH_NP,AZIMUTH_TOP,DIP_TRUE,AZIMUTH_TRUE,HAZI,DEVI,TYPE
1912.021,34.34759,254.7915,17.96509,14,285,239,23.2,Bed Boundary
1912.521,36.04814,252.7678,15.96112,14.9,278,239,23.3,Bed Boundary
1913.029,33.35066,250.4599,13.65323,11.9,278,239,23.3,Bed Boundary
1913.529,21.30306,252.0486,15.24182,6.1,355,239,23.3,Bed Boundary
1914.03,28.86868,233.0982,356.2915,5.8,221,239,23.3,Bed Boundary
1914.53,23.82585,241.1142,4.30743,1.8,314,239,23.3,Bed Boundary
1915.041,44.79476,243.5666,6.7796,21.7,252,239,23.4,Bed Boundary
1915.541,38.02687,246.4838,9.69684,15.4,262,239,23.4,Bed Boundary
1917.55,45.7337,233.5983,356.8113,22.4,233,239,23.4,Bed Boundary
1918.551,23.15211,254.0389,17.25195,6.8,339,239,23.4,Bed Boundary
1919.059,28.09487,232.8115,356.0246,5,217,239,23.4,Bed Boundary
1919.559,35.80502,228.0802,351.2933,13.1,216,239,23.4,Bed Boundary
1920.06,37.20149,232.015,355.228,14,227,239,23.4,Bed Boundary
1920.56,46.79811,236.2421,359.4552,23.4,238,239,23.4,Bed Boundary
1921.071,41.34172,239.5898,2.80292,18,245,239,23.4,Bed Boundary
1921.571,36.72328,252.1883,15.40131,15.3,276,239,23.4,Bed Boundary
1922.069,31.79971,255.2432,18.45627,11.9,293,239,23.4,Bed Boundary
1922.579,33.57796,252.2665,15.47955,12.5,282,239,23.4,Bed Boundary
1923.08,35.89812,248.8814,12.09448,13.8,270,239,23.4,Bed Boundary
1923.58,35.18861,247.1852,10.39828,12.8,267,239,23.4,Bed Boundary
1924.091,36.17025,244.3714,7.60437,13.2,259,239,23.5,Bed Boundary
1925.089,46.92848,258.6936,21.92651,26.3,277,239,23.5,Bed Boundary
1925.589,43.69283,251.2554,14.48831,21.6,267,239,23.5,Bed Boundary
1926.1,37.87678,250.4446,13.67749,15.9,271,239,23.5,Bed Boundary
1926.6,37.96202,251.4587,14.69165,16.2,273,239,23.5,Bed Boundary
1927.101,37.49235,249.2863,12.51923,15.3,269,239,23.5,Bed Boundary
1927.611,34.99053,255.8136,19.06656,14.6,287,239,23.6,Bed Boundary
1928.109,36.76693,253.4245,16.67746,15.5,279,239,23.6,Bed Boundary
1928.609,36.75274,251.0165,14.26938,14.9,274,239,23.6,Bed Boundary
1929.11,37.08255,252.6842,15.93713,15.6,277,239,23.6,Bed Boundary
1929.62,38.12378,248.1528,11.40576,15.6,266,239,23.6,Bed Boundary
1930.121,37.18597,245.1104,8.36331,14.2,260,239,23.6,Bed Boundary
1930.621,36.73682,242.1254,5.37833,13.4,253,239,23.6,Bed Boundary
1931.129,37.00459,243.401,6.65387,13.8,256,239,23.6,Bed Boundary
1931.629,38.28048,243.809,7.06195,15.1,256,239,23.6,Bed Boundary
1932.13,37.17194,247.5707,10.84369,14.5,266,239,23.7,Bed Boundary
1932.63,37.12946,249.3162,12.58923,14.8,270,239,23.7,Bed Boundary
1933.141,34.55421,263.1334,26.40643,16.6,301,239,23.7,Bed Boundary
1933.641,31.82534,267.6646,30.93756,16.3,314,239,23.7,Bed Boundary
1934.139,32.91184,273.1783,36.45132,19.2,318,239,23.7,Bed Boundary
1935.15,39.37287,256.761,20.05426,18.6,282,239,23.8,Bed Boundary
1935.65,39.93478,254.4245,17.71771,18.5,277,239,23.8,Bed Boundary
1936.161,41.04344,255.1318,18.42499,19.7,277,239,23.8,Bed Boundary
1936.661,34.23137,219.7289,343.0221,13.2,193,239,23.8,Bed Boundary
1937.159,42.54016,249.9838,13.27698,20,266,239,23.8,Bed Boundary
1937.659,41.15513,247.8967,11.18994,18.3,263,239,23.8,Bed Boundary
1938.17,38.39787,247.6478,10.94098,15.6,265,239,23.8,Bed Boundary
1938.67,34.42617,239.3265,2.61969,10.7,247,239,23.8,Bed Boundary
1939.171,37.68123,224.7829,348.0761,15.1,210,239,23.8,Bed Boundary
1940.179,41.75091,262.826,26.11914,22.5,289,239,23.8,Bed Boundary
1940.679,34.10789,232.5144,355.8076,10.5,226,239,23.8,Bed Boundary
1941.18,39.86195,238.8679,2.16113,16.1,244,239,23.8,Bed Boundary
1941.69,37.67771,246.4286,9.72174,14.7,263,239,23.8,Bed Boundary
1942.191,43.74198,247.7995,11.09271,20.8,261,239,23.8,Bed Boundary
1942.691,41.5802,244.1602,7.45343,18.2,255,239,23.8,Bed Boundary
1943.199,42.34005,239.5442,2.83734,18.6,245,239,23.8,Bed Boundary
1943.699,46.10894,233.012,356.3052,22.4,232,239,23.8,Bed Boundary
1944.2,42.71745,233.3506,356.664,18.9,232,239,23.9,Bed Boundary
1944.7,39.50732,228.9451,352.2585,16.1,221,239,23.9,Bed Boundary
1945.211,33.71157,239.4641,2.77762,9.9,248,239,23.9,Bed Boundary
1945.711,33.01624,239.3174,2.63092,9.2,248,239,23.9,Bed Boundary
1946.209,36.66775,243.4727,6.78613,13.2,257,239,23.9,Bed Boundary
1946.719,33.84895,243.0505,6.36401,10.4,259,239,23.9,Bed Boundary
1947.22,29.98884,254.9157,18.22919,10.2,301,239,23.9,Bed Boundary
1947.72,30.27946,198.1984,321.5119,18.3,151,239,23.9,Bed Boundary
1948.231,37.87135,228.2248,351.5382,14.6,218,239,23.9,Bed Boundary
1948.731,41.16882,242.1364,5.44989,17.5,251,239,23.9,Bed Boundary
1949.729,35.73461,242.7593,6.07275,12.2,256,239,23.9,Bed Boundary
1950.24,34.91319,244.1641,7.49796,11.5,261,239,24,Bed Boundary
1950.74,36.88121,256.5417,19.87558,16.2,286,239,24,Bed Boundary
1952.249,42.60389,254.711,18.04483,20.9,275,239,24,Bed Boundary
1952.75,44.17057,254.3955,17.72934,22.3,273,239,24,Bed Boundary
1953.25,44.54942,254.4836,17.83795,22.6,273,239,24.1,Bed Boundary
1953.76,44.57406,255.6653,19.01965,22.9,275,239,24.1,Bed Boundary
1954.261,51.0203,261.381,24.73532,30.4,279,239,24.1,Bed Boundary
1954.761,51.04987,263.496,26.8504,31,282,239,24.1,Bed Boundary
1956.27,41.70317,241.6276,5.00259,17.7,250,239,24.2,Bed Boundary
1956.78,41.52634,256.0882,19.46317,20.1,279,239,24.2,Bed Boundary
1957.281,41.45727,254.3788,17.75372,19.6,276,239,24.2,Bed Boundary
1957.781,41.27172,254.2658,17.64075,19.4,276,239,24.2,Bed Boundary
1958.279,43.44621,262.2605,25.63544,23.6,287,239,24.2,Bed Boundary
1958.79,41.84905,267.6005,30.99612,23.9,297,239,24.3,Bed Boundary
1959.29,48.98461,261.552,24.94766,28.4,281,239,24.3,Bed Boundary
1959.79,37.70523,260.267,23.66266,17.9,292,239,24.3,Bed Boundary
1960.301,37.97812,246.1303,9.52594,14.5,263,239,24.3,Bed Boundary
1960.801,34.34796,245.3561,8.75174,10.9,266,239,24.3,Bed Boundary
1961.299,43.12108,250.7598,14.1763,20.2,268,239,24.4,Bed Boundary
1961.799,44.26954,251.2635,14.67996,21.4,268,239,24.4,Bed Boundary
1962.31,44.83507,254.3289,17.7453,22.6,273,239,24.4,Bed Boundary
1962.81,44.72205,256.0223,19.43878,22.9,276,239,24.4,Bed Boundary
1963.311,47.96486,269.3574,32.77386,29.8,293,239,24.4,Bed Boundary
1963.819,38.95024,268.0339,31.45032,21.6,302,239,24.4,Bed Boundary
1964.319,39.28692,258.687,22.10345,18.7,287,239,24.4,Bed Boundary
1964.82,48.55076,239.2841,2.72144,24.1,244,239,24.5,Bed Boundary
1965.32,44.8144,245.5611,8.99844,20.9,257,239,24.5,Bed Boundary
1965.83,44.91671,247.6743,11.11163,21.3,261,239,24.5,Bed Boundary
1966.331,44.65267,248.643,12.08038,21.2,263,239,24.5,Bed Boundary
1966.831,44.6241,247.5803,11.0177,21,261,239,24.5,Bed Boundary
1967.339,44.21297,246.9311,10.36844,20.5,260,239,24.5,Bed Boundary
1967.84,43.23636,246.62,10.05734,19.5,260,239,24.5,Bed Boundary
1968.34,41.15665,245.453,8.89032,17.3,259,239,24.5,Bed Boundary
1968.84,31.61543,240.9169,4.35425,7.4,257,239,24.5,Bed Boundary
1969.351,32.41833,251.1951,14.63245,10.5,287,239,24.5,Bed Boundary
1969.849,29.7772,231.2621,354.6995,5.8,212,239,24.5,Bed Boundary
1970.349,35.05539,224.8842,348.3216,12,205,239,24.5,Bed Boundary
1970.86,45.43706,242.6202,6.05756,21.2,251,239,24.5,Bed Boundary
1971.86,47.37733,240.8008,4.23816,23,247,239,24.5,Bed Boundary
1972.371,46.43274,239.6605,3.0979,22,245,239,24.5,Bed Boundary
1972.869,45.1443,243.5875,7.0249,21,253,239,24.5,Bed Boundary
1973.369,42.76907,243.1424,6.55887,18.7,253,239,24.4,Bed Boundary
1973.87,37.26407,252.7447,16.16116,15.2,279,239,24.4,Bed Boundary
1974.38,41.36016,238.7936,2.21002,17,244,239,24.4,Bed Boundary
1974.88,44.39295,237.5612,0.97766,20,241,239,24.4,Bed Boundary
1975.381,44.69822,237.0768,0.49323,20.3,240,239,24.4,Bed Boundary
1975.889,35.45699,238.5716,1.98804,11.1,245,239,24.4,Bed Boundary
1976.389,56.8843,272.9793,36.39575,39.1,291,239,24.4,Bed Boundary
1977.39,44.35681,241.0356,4.43127,20.2,248,239,24.3,Bed Boundary
1977.901,44.46579,249.2639,12.65961,21.3,264,239,24.3,Bed Boundary
1978.401,28.87013,240.568,3.96368,4.9,262,239,24.3,Bed Boundary
1978.899,39.90786,252.8897,16.26465,17.8,275,239,24.2,Bed Boundary
1979.409,36.65582,262.9639,26.33887,18,298,239,24.2,Bed Boundary
1979.91,47.18394,266.8833,30.25827,28.4,290,239,24.2,Bed Boundary
1980.921,48.03712,254.8502,18.20453,26,271,239,24.1,Bed Boundary
1981.919,45.77592,247.6786,11.03293,22.5,260,239,24.1,Bed Boundary
1982.419,46.74957,245.7441,9.09845,23.2,256,239,24.1,Bed Boundary
1982.93,43.50032,251.1971,14.55148,20.9,268,239,24.1,Bed Boundary
1983.43,42.87226,253.1811,16.51498,20.8,272,239,24,Bed Boundary
1983.941,40.19653,255.9919,19.32578,19,280,239,24,Bed Boundary
1984.441,41.17371,252.291,15.62488,19,272,239,24,Bed Boundary
1985.449,50.86789,264.2194,27.55322,31.1,283,239,24,Bed Boundary
1988.97,11.47006,308.9751,72.28854,23,30,239,23.9,Bed Boundary
1989.47,9.44393,266.8913,30.2048,16.4,42,239,23.9,Bed Boundary
1989.971,15.62544,147.9896,271.3031,28,94,239,23.9,Bed Boundary
1990.481,17.8524,160.3437,283.6572,25.9,102,239,23.9,Bed Boundary
1990.979,55.16977,248.1939,11.50735,32,257,239,23.9,Bed Boundary
1991.479,55.48155,248.9099,12.22336,32.4,258,239,23.9,Bed Boundary
1991.98,52.24938,252.0429,15.35635,29.7,264,239,23.9,Bed Boundary
1992.49,46.91093,245.3978,8.69098,23.6,255,239,23.8,Bed Boundary
1992.991,47.52198,243.2908,6.58398,24,251,239,23.8,Bed Boundary
1993.491,47.76524,242.771,6.06415,24.2,250,239,23.8,Bed Boundary
1993.999,42.75782,239.1022,2.39542,19,244,239,23.8,Bed Boundary
1994.499,41.8,236.727,0,18.1,239,239,23.7,Bed Boundary
1995,42.43979,239.5883,2.86133,18.8,245,239,23.7,Bed Boundary
1995.5,41.95881,239.1053,2.35822,18.4,244,239,23.6,Bed Boundary
1996.011,48.01667,244.5931,7.84604,24.8,253,239,23.6,Bed Boundary
1996.511,46.74938,246.0893,9.32224,23.8,256,239,23.5,Bed Boundary
1997.009,41.99835,236.2929,359.5258,18.5,238,239,23.5,Bed Boundary
1997.52,42.27334,234.8519,358.0848,18.8,235,239,23.5,Bed Boundary
1998.02,43.88425,238.302,1.51508,20.5,242,239,23.4,Bed Boundary
1998.52,42.9,236.7869,0,19.5,239,239,23.4,Bed Boundary
1999.031,45.98018,244.8714,8.08444,23,254,239,23.4,Bed Boundary
1999.531,44.24402,242.9452,6.15826,21.1,251,239,23.4,Bed Boundary
2000.029,44.54796,244.0481,7.26114,21.5,253,239,23.4,Bed Boundary
2000.529,45.08957,244.6897,7.90277,22.1,254,239,23.4,Bed Boundary
2001.04,42.82969,241.7024,4.91541,19.6,249,239,23.4,Bed Boundary
2001.54,47.32336,243.444,6.65704,24.2,251,239,23.4,Bed Boundary
2002.041,50.68282,249.431,12.64404,28.2,260,239,23.4,Bed Boundary
2002.551,50.79599,251.4064,14.59967,28.7,263,239,23.3,Bed Boundary
2003.049,47.23133,253.9863,17.17957,25.7,269,239,23.3,Bed Boundary
2003.549,47.94146,253.0175,16.21082,26.2,267,239,23.3,Bed Boundary
2004.05,45.49916,248.6984,11.89169,23.1,261,239,23.3,Bed Boundary
2004.56,44.07246,249.9826,13.15619,22,264,239,23.2,Bed Boundary
2005.071,41.85909,247.1021,10.27563,19.4,260,239,23.2,Bed Boundary
2005.569,39.64093,254.9456,18.1192,18.8,277,239,23.2,Bed Boundary
2006.069,42.43279,257.8293,21.00293,22.1,279,239,23.2,Bed Boundary
2006.57,52.38181,255.2013,18.37494,31,268,239,23.2,Bed Boundary
2007.08,52.77234,255.3962,18.55026,31.5,268,239,23.1,Bed Boundary
2007.58,50.94501,258.1498,21.30386,30.3,273,239,23.1,Bed Boundary
2008.589,41.61174,253.9972,17.15125,20.5,273,239,23.1,Bed Boundary
2009.089,41.51737,253.9474,17.10138,20.4,273,239,23.1,Bed Boundary
2009.59,45.00764,246.5324,9.66693,22.6,257,239,23,Bed Boundary
2010.09,48.34137,242.0372,5.17175,25.5,248,239,23,Bed Boundary
2010.6,50.8333,231.43,354.5645,28,230,239,23,Bed Boundary
2011.101,50.33487,231.4812,354.6157,27.5,230,239,23,Bed Boundary
2011.599,42.95266,242.9134,6.04791,20.2,251,239,23,Bed Boundary
2013.11,40.13636,251.2847,14.3999,18.7,269,239,22.9,Bed Boundary
2013.621,39.94416,251.2867,14.38254,18.6,269,239,22.8,Bed Boundary
2014.121,43.62976,256.5123,19.60822,23.2,275,239,22.8,Bed Boundary
2014.619,44.8531,251.7157,14.81155,23.4,266,239,22.8,Bed Boundary
2015.119,45.8734,248.5738,11.66971,23.9,260,239,22.8,Bed Boundary
2015.63,45.9226,246.7776,8.836,23.6,256,240,22.8,Bed Boundary
2016.13,46.02159,246.8526,8.89215,23.8,256,240,22.7,Bed Boundary
2016.63,44.64645,245.4666,7.5061,22.3,254,240,22.7,Bed Boundary
2017.141,34.98875,236.8464,358.8859,12.3,237,240,22.7,Bed Boundary
2017.639,40.28882,244.5635,6.60297,17.9,254,240,22.7,Bed Boundary
2018.64,49.45006,234.9874,357.0458,26.7,235,240,22.8,Bed Boundary
2019.651,49.08216,239.7001,1.75848,26.3,243,240,22.8,Bed Boundary
2020.151,45.31721,232.5336,354.5919,22.7,230,240,22.8,Bed Boundary
2020.659,39.04907,233.4781,355.5365,16.4,230,240,22.8,Bed Boundary
2021.159,38.77913,233.9699,356.0283,16.1,231,240,22.8,Bed Boundary
2021.66,48.35679,252.7143,14.77264,26.8,265,240,22.8,Bed Boundary
2022.16,51.4585,257.5862,19.64459,30.7,271,240,22.8,Bed Boundary
2022.671,51.13593,258.2302,20.26971,30.6,272,240,22.7,Bed Boundary
2023.171,50.97757,257.5009,19.54041,30.3,271,240,22.7,Bed Boundary
2023.669,50.81283,260.1586,22.19812,30.7,275,240,22.7,Bed Boundary
2025.691,45.93336,241.2592,3.29874,23.3,246,240,22.7,Bed Boundary
2026.191,51.06858,250.3466,12.38611,29.2,260,240,22.7,Bed Boundary
2026.689,47.00699,241.9073,3.94678,24.4,247,240,22.7,Bed Boundary
2027.199,46.93183,241.3679,3.38864,24.4,246,240,22.6,Bed Boundary
2028.711,26.52856,257.3239,19.34457,8.9,313,240,22.6,Bed Boundary
2029.211,40.85478,264.8463,26.86697,22.7,290,240,22.6,Bed Boundary
2029.709,43.34843,263.9492,25.96991,24.7,286,240,22.6,Bed Boundary
2030.219,43.62311,261.5024,23.5231,24.3,282,240,22.6,Bed Boundary
2030.72,44.93967,251.2719,13.27396,23.5,264,240,22.5,Bed Boundary
2031.22,46.98849,253.7334,15.7355,25.9,267,240,22.5,Bed Boundary
2031.731,48.02486,257.9079,19.90991,27.7,273,240,22.5,Bed Boundary
2032.231,49.33141,253.8474,15.84949,28.2,266,240,22.5,Bed Boundary
2032.729,44.05584,240.6728,2.65625,21.7,245,240,22.4,Bed Boundary
2033.229,43.91369,241.7252,3.70871,21.6,247,240,22.4,Bed Boundary
2033.74,47.97178,245.6178,7.60132,25.9,253,240,22.4,Bed Boundary
2034.24,47.56934,240.3497,2.31476,25.3,244,240,22.3,Bed Boundary
2034.741,41.98109,212.6418,334.6069,23.5,194,240,22.3,Bed Boundary
2035.251,42.08967,211.9115,333.8766,23.8,193,240,22.3,Bed Boundary
2035.749,39.52498,211.1944,333.1594,21.7,189,240,22.3,Bed Boundary
2036.249,37.96509,246.5954,8.54205,16.3,259,240,22.2,Bed Boundary
2037.761,42.38892,250.0965,12.04312,21.1,263,240,22.2,Bed Boundary
2038.261,42.85713,249.7692,11.69754,21.6,262,240,22.1,Bed Boundary
2038.769,43.78871,248.9277,10.85611,22.4,260,240,22.1,Bed Boundary
2039.27,46.8143,247.3341,9.26248,25.2,256,240,22.1,Bed Boundary
2039.77,46.8143,247.3341,9.26248,25.2,256,240,22.1,Bed Boundary
2040.28,47.21027,247.4116,9.34003,25.6,256,240,22.1,Bed Boundary
2041.281,45.92427,253.7576,15.66779,25.3,267,240,22,Bed Boundary
2041.779,43.00281,248.7753,10.68546,21.7,260,240,22,Bed Boundary
2042.29,42.71328,245.9848,7.89499,21.1,255,240,22,Bed Boundary
2042.79,43.92349,247.905,9.81525,22.5,258,240,22,Bed Boundary
2043.29,40.62121,234.6495,356.5416,18.8,233,240,21.9,Bed Boundary
2044.301,42.45976,256.7684,18.64258,22.7,274,240,21.8,Bed Boundary
2044.799,39.45227,252.5084,14.38254,19,269,240,21.8,Bed Boundary
2045.299,35.54084,247.4294,9.28568,14.5,262,240,21.7,Bed Boundary
2045.81,33.41716,262.3474,24.20361,16,295,240,21.7,Bed Boundary
2046.31,40.02662,252.9556,14.79404,19.8,269,240,21.6,Bed Boundary
2046.811,39.89215,250.7411,12.57953,19.3,265,240,21.6,Bed Boundary
2047.319,41.72293,250.8712,12.70969,21.1,264,240,21.6,Bed Boundary
2047.819,41.1541,251.2997,13.12045,20.7,265,240,21.5,Bed Boundary
2048.32,40.94349,250.674,12.49472,20.4,264,240,21.5,Bed Boundary
2048.82,44.57648,249.5203,11.34109,23.8,260,240,21.5,Bed Boundary
2049.33,49.10345,244.3298,6.15054,27.8,250,240,21.5,Bed Boundary
2049.831,49.95012,249.5015,11.3223,29.1,258,240,21.5,Bed Boundary
2050.331,50.2289,252.8132,14.63397,29.8,263,240,21.5,Bed Boundary
2050.839,51.08204,266.2551,28.09354,33.2,282,240,21.6,Bed Boundary
2052.851,38.02547,278.0074,39.82822,25,309,240,21.5,Bed Boundary
2053.351,36.34199,273.1503,34.95343,22,305,240,21.4,Bed Boundary
2053.849,34.71059,259.5907,21.39386,16.5,287,240,21.4,Bed Boundary
2054.36,37.05649,242.7423,4.52795,15.9,250,240,21.3,Bed Boundary
2054.86,38.20538,244.8565,6.64212,17.2,254,240,21.3,Bed Boundary
2055.36,39.34448,243.1219,4.90759,18.2,250,240,21.3,Bed Boundary
2055.871,42.58408,250.8163,12.60199,22.2,263,240,21.3,Bed Boundary
2056.371,42.91433,252.6614,14.44708,22.8,266,240,21.3,Bed Boundary
2056.869,42.72542,253.26,15.02826,22.8,267,240,21.2,Bed Boundary
2057.37,42.33263,254.8815,16.64978,22.7,270,240,21.2,Bed Boundary
2057.88,14.52061,261.2459,23.01413,9.6,24,240,21.2,Bed Boundary
2058.38,37.39598,259.7904,21.55869,19.1,283,240,21.2,Bed Boundary
2058.881,37.03075,259.5207,21.28894,18.7,283,240,21.2,Bed Boundary
2059.389,37.81137,257.7557,19.52396,19,279,240,21.2,Bed Boundary
2059.889,37.39598,259.7904,21.55869,19.1,283,240,21.2,Bed Boundary
2060.4,37.99909,270.0443,31.8125,22.5,298,240,21.2,Bed Boundary
2060.9,38.34853,256.3848,18.15305,19.2,276,240,21.2,Bed Boundary
2061.4,43.0713,248.8057,10.55667,22.6,259,240,21.1,Bed Boundary
2061.911,41.835,251.8588,13.60971,21.8,265,240,21.1,Bed Boundary
2062.409,41.91805,251.3165,13.06747,21.8,264,240,21.1,Bed Boundary
2062.909,41.82049,251.2837,13.03461,21.7,264,240,21.1,Bed Boundary
2063.41,41.45723,252.2934,14.04428,21.5,266,240,21.1,Bed Boundary
2063.92,42.08643,248.5497,10.30063,21.6,259,240,21.1,Bed Boundary
2064.421,46.02341,252.5947,14.34564,26,264,240,21.1,Bed Boundary
2064.921,46.01271,251.9711,13.72202,25.9,263,240,21.1,Bed Boundary
2065.429,42.46607,250.3505,12.10147,22.2,262,240,21.1,Bed Boundary
2065.929,36.79858,238.7208,0.45453,15.8,241,240,21,Bed Boundary
2066.43,39.6,238.2663,0,18.6,240,240,21,Bed Boundary
2066.93,33.70899,226.2391,347.9728,13.8,211,240,21,Bed Boundary
2067.441,33.15656,240.581,2.3147,12.2,246,240,21,Bed Boundary
2067.941,33.87656,261.739,23.47272,16.6,291,240,21,Bed Boundary
2068.439,30.45866,299.0649,60.79865,26.7,340,240,21,Bed Boundary
2068.949,41.71721,259.0485,20.78223,23.1,277,240,21,Bed Boundary
2069.45,41.69044,266.9225,28.65625,25,289,240,21,Bed Boundary
2069.95,45.15384,275.3066,37.02322,30.6,297,240,20.9,Bed Boundary
2070.461,25.05708,271.4353,33.15186,13.4,328,240,20.9,Bed Boundary
2070.961,30.00673,250.6512,12.36783,10.5,276,240,20.9,Bed Boundary
2071.469,34.78137,254.977,16.69354,15.8,277,240,20.9,Bed Boundary
2071.969,35.99351,251.6707,13.3873,16.3,269,240,20.9,Bed Boundary
2072.47,36.86325,252.6338,14.35037,17.3,270,240,20.9,Bed Boundary
2072.98,39.20881,251.1307,12.83029,19.4,265,240,20.8,Bed Boundary
2073.481,46.09816,238.8935,0.59311,25.3,241,240,20.8,Bed Boundary
2073.981,45.29819,238.8839,0.5834,24.5,241,240,20.8,Bed Boundary
2074.479,43.39465,247.9118,9.61142,23.1,257,240,20.8,Bed Boundary
2074.99,45.98182,250.919,12.61853,26,261,240,20.8,Bed Boundary
2075.49,44.35421,249.366,11.04868,24.3,259,240,20.7,Bed Boundary
2075.99,41.55893,249.7879,11.47049,21.6,261,240,20.7,Bed Boundary
2076.501,39.04007,249.5393,11.22195,19.1,262,240,20.7,Bed Boundary
2077.001,37.60831,252.2372,13.90298,18.2,268,240,20.6,Bed Boundary
2077.499,37.62791,253.8602,15.52597,18.5,271,240,20.6,Bed Boundary
2078,47.42213,264.977,26.62607,30.2,281,240,20.5,Bed Boundary
2078.51,47.67255,264.3693,26.01834,30.3,280,240,20.5,Bed Boundary
2079.01,49.46638,264.0618,24.6619,31.8,278,241,20.4,Bed Boundary
2080.021,38.37768,253.8895,14.47336,19.3,269,241,20.3,Bed Boundary
2080.519,32.16203,255.9317,16.49939,13.9,280,241,20.2,Bed Boundary
2081.02,30.81696,260.8043,21.37201,13.9,292,241,20.2,Bed Boundary
2081.52,31.60814,269.2371,29.80475,17,304,241,20.2,Bed Boundary
2082.531,42.08492,237.7721,358.3238,22,238,241,20.1,Bed Boundary
2083.031,35.92447,232.8825,353.4341,16.1,227,241,20.1,Bed Boundary
2083.539,35.98057,260.0873,20.63892,18.4,282,241,20.1,Bed Boundary
2084.04,34.64006,257.9994,18.55103,16.7,280,241,20.1,Bed Boundary
2084.54,35.05903,255.5961,16.14774,16.6,275,241,20.1,Bed Boundary
2085.04,37.2209,248.3345,8.88608,17.6,259,241,20.1,Bed Boundary
2085.551,34.5947,240.3521,0.88779,14.6,243,241,20,Bed Boundary
2086.051,39.44307,234.2036,354.7393,19.6,231,241,20,Bed Boundary
2086.549,37.22218,247.3838,7.91943,17.6,257,241,20,Bed Boundary
2087.06,37.22218,247.3838,7.91943,17.6,257,241,20,Bed Boundary
2087.56,35.94117,248.0128,8.54846,16.4,259,241,20,Bed Boundary
2088.06,37.10796,253.0576,13.59329,18.2,268,241,20,Bed Boundary
2088.571,37.11359,250.9446,11.48022,17.9,264,241,20,Bed Boundary
2089.071,35.29286,252.8235,13.34326,16.5,269,241,19.9,Bed Boundary
2089.569,35.89519,254.1709,14.6907,17.3,271,241,19.9,Bed Boundary
2090.07,34.14193,245.7337,6.2377,14.6,255,241,19.8,Bed Boundary
2090.58,33.9347,250.2939,10.79791,14.9,265,241,19.8,Bed Boundary
2091.08,35.21169,253.3949,13.8989,16.6,270,241,19.8,Bed Boundary
2091.581,37.90291,254.7855,15.27377,19.5,270,241,19.7,Bed Boundary
2092.091,38.29357,255.531,16.01926,20,271,241,19.7,Bed Boundary
2092.589,39.352,256.5932,17.08151,21.2,272,241,19.7,Bed Boundary
2093.09,40.31456,257.0164,17.5047,22.2,272,241,19.7,Bed Boundary
2093.59,40.94639,253.074,13.56229,22.2,265,241,19.7,Bed Boundary
2094.1,40.76814,253.6044,14.09265,22.1,266,241,19.7,Bed Boundary
2094.601,35.95372,258.8404,19.3287,18.4,279,241,19.7,Bed Boundary
2095.101,37.40165,261.977,21.43323,20.2,282,242,19.7,Bed Boundary
2095.609,38.65015,262.1149,21.57114,21.4,281,242,19.7,Bed Boundary
2096.11,38.1802,260.8081,21.29639,20.9,280,241,19.7,Bed Boundary
2096.61,40.62491,260.2551,20.74338,23.1,277,241,19.7,Bed Boundary
2097.11,53.8109,255.7164,16.20471,35.2,264,241,19.7,Bed Boundary
2097.621,54.58438,254.4171,14.90543,35.8,262,241,19.7,Bed Boundary
2098.121,55.09375,255.9751,16.46341,36.5,264,241,19.7,Bed Boundary
2098.619,54.45245,253.98,13.43625,35.5,261,242,19.7,Bed Boundary
2099.13,54.18883,255.3761,14.83231,35.4,263,242,19.7,Bed Boundary
2099.63,51.38194,253.4451,12.90131,32.4,261,242,19.7,Bed Boundary
2100.13,51.97604,253.5521,13.0083,33,261,242,19.7,Bed Boundary
2100.641,54.47047,251.8305,11.28671,35.3,258,242,19.7,Bed Boundary
2101.139,37.6,240.5438,0,17.9,242,242,19.7,Bed Boundary
2102.14,17.13704,234.4627,353.9189,3.2,96,242,19.7,Bed Boundary
2103.15,52.814,259.4239,18.8801,34.6,269,242,19.7,Bed Boundary
2103.651,54.29734,259.0437,18.49991,36,268,242,19.7,Bed Boundary
2104.159,55.23225,261.499,20.9552,37.3,271,242,19.7,Bed Boundary
2104.659,52.9231,256.5644,16.02063,34.3,265,242,19.7,Bed Boundary
2105.16,31.1246,263.1289,22.58511,14.8,293,242,19.7,Bed Boundary
2106.671,55.42316,253.4586,12.89957,36.5,260,242,19.6,Bed Boundary
2107.169,55.34623,254.1753,13.61627,36.5,261,242,19.6,Bed Boundary
2107.679,55.46326,254.9259,14.36685,36.7,262,242,19.6,Bed Boundary
2108.18,55.76035,254.9764,14.41739,37,262,242,19.6,Bed Boundary
2109.691,51.20753,254.1582,13.59918,32.4,262,242,19.6,Bed Boundary
2110.189,51.25665,257.6757,17.11664,32.9,267,242,19.6,Bed Boundary
2111.2,9.29589,277.883,37.32397,13.4,37,242,19.6,Bed Boundary
2112.711,53.76503,272.7393,32.18027,38.2,286,242,19.6,Bed Boundary
2113.209,54.11018,258.3261,17.76703,35.8,267,242,19.6,Bed Boundary
2113.709,59.4,240.5742,0,39.9,242,242,19.5,Bed Boundary
2114.72,29.79895,240.934,0.3598,10.3,243,242,19.5,Bed Boundary
2115.22,45.16043,262.8155,22.24127,27.9,277,242,19.5,Bed Boundary
